# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
20/11/2019 00:03:25,Class A,219765000,56.697688,8.219835,Engaged in fishing,0.0,0.1,,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:03:36,Class A,219765000,56.697683,8.219797,Engaged in fishing,0.0,0.1,,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:03:46,Class A,219765000,56.697703,8.219760,Engaged in fishing,0.0,0.1,,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:03:55,Class A,219765000,56.697707,8.219763,Engaged in fishing,0.0,0.1,,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:04:15,Class A,219765000,56.697717,8.219823,Engaged in fishing,0.0,0.0,,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:04:25,Class A,219765000,56.697713,8.219830,Engaged in fishing,0.0,0.0,,161,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:04:36,Class A,219765000,56.697707,8.219850,Engaged in fishing,0.0,0.0,,162,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:04:46,Class A,219765000,56.697723,8.219843,Engaged in fishing,0.0,0.0,,162,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:04:55,Class A,219765000,56.697727,8.219832,Engaged in fishing,0.0,0.0,,162,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
20/11/2019 00:05:06,Class A,219765000,56.697727,8.219832,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:05:15,Class A,219765000,56.697728,8.219815,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:05:25,Class A,219765000,56.697727,8.219810,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:05:36,Class A,219765000,56.697728,8.219805,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:05:46,Class A,219765000,56.697730,8.219805,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:05:55,Class A,219765000,56.697732,8.219803,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:06:15,Class A,219765000,56.697733,8.219798,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:06:25,Class A,219765000,56.697738,8.219808,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:06:36,Class A,219765000,56.697740,8.219815,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:06:46,Class A,219765000,56.697745,8.219823,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:06:55,Class A,219765000,56.697748,8.219832,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:07:15,Class A,219765000,56.697750,8.219833,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:07:25,Class A,219765000,56.697747,8.219825,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:07:28,Class A,219765000,56.697750,8.219833,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:07:36,Class A,219765000,56.697747,8.219822,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:07:46,Class A,219765000,56.697748,8.219815,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:07:55,Class A,219765000,56.697745,8.219812,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:08:15,Class A,219765000,56.697745,8.219815,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:08:25,Class A,219765000,56.697747,8.219822,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:08:36,Class A,219765000,56.697745,8.219823,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:08:46,Class A,219765000,56.697742,8.219822,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:08:55,Class A,219765000,56.697740,8.219820,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:09:15,Class A,219765000,56.697745,8.219810,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:09:25,Class A,219765000,56.697743,8.219810,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:09:36,Class A,219765000,56.697745,8.219803,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:09:45,Class A,219765000,56.697747,8.219803,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:09:55,Class A,219765000,56.697743,8.219805,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:10:15,Class A,219765000,56.697745,8.219813,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:10:25,Class A,219765000,56.697743,8.219812,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:10:36,Class A,219765000,56.697740,8.219813,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:10:45,Class A,219765000,56.697738,8.219817,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:10:55,Class A,219765000,56.697742,8.219822,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:11:06,Class A,219765000,56.697742,8.219822,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:11:15,Class A,219765000,56.697737,8.219822,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:11:25,Class A,219765000,56.697733,8.219823,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:11:36,Class A,219765000,56.697737,8.219827,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:11:45,Class A,219765000,56.697738,8.219832,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:11:55,Class A,219765000,56.697738,8.219832,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:12:15,Class A,219765000,56.697737,8.219827,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:12:25,Class A,219765000,56.697735,8.219827,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:12:36,Class A,219765000,56.697733,8.219822,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:12:45,Class A,219765000,56.697732,8.219817,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:12:55,Class A,219765000,56.697733,8.219813,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:13:15,Class A,219765000,56.697730,8.219810,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:13:25,Class A,219765000,56.697733,8.219810,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:13:36,Class A,219765000,56.697733,8.219807,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:13:45,Class A,219765000,56.697735,8.219815,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:13:55,Class A,219765000,56.697737,8.219817,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:14:15,Class A,219765000,56.697742,8.219807,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:14:25,Class A,219765000,56.697740,8.219803,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:14:36,Class A,219765000,56.697742,8.219807,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:14:45,Class A,219765000,56.697742,8.219807,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:14:55,Class A,219765000,56.697732,8.219815,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:15:15,Class A,219765000,56.697732,8.219813,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:15:24,Class A,219765000,56.697725,8.219815,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:15:36,Class A,219765000,56.697722,8.219817,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:15:45,Class A,219765000,56.697717,8.219810,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:15:55,Class A,219765000,56.697715,8.219795,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:16:15,Class A,219765000,56.697738,8.219765,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:16:24,Class A,219765000,56.697742,8.219770,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:16:36,Class A,219765000,56.697742,8.219783,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:16:44,Class A,219765000,56.697740,8.219795,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:16:55,Class A,219765000,56.697737,8.219802,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:08,Class A,219765000,56.697737,8.219802,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:15,Class A,219765000,56.697730,8.219792,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:24,Class A,219765000,56.697728,8.219790,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:35,Class A,219765000,56.697725,8.219797,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:44,Class A,219765000,56.697727,8.219800,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:55,Class A,219765000,56.697727,8.219800,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:17:55,Class A,219765000,56.697727,8.219808,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:18:14,Class A,219765000,56.697735,8.219828,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:18:24,Class A,219765000,56.697738,8.219830,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:18:35,Class A,219765000,56.697742,8.219830,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:18:44,Class A,219765000,56.697742,8.219833,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:18:55,Class A,219765000,56.697750,8.219837,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:19:14,Class A,219765000,56.697748,8.219827,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:19:24,Class A,219765000,56.697747,8.219823,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:19:35,Class A,219765000,56.697747,8.219817,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:19:44,Class A,219765000,56.697747,8.219810,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:19:55,Class A,219765000,56.697745,8.219812,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:20:14,Class A,219765000,56.697742,8.219815,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:20:26,Class A,219765000,56.697742,8.219818,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:20:35,Class A,219765000,56.697745,8.219820,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:20:44,Class A,219765000,56.697750,8.219820,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:20:55,Class A,219765000,56.697753,8.219818,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:21:14,Class A,219765000,56.697748,8.219820,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:21:26,Class A,219765000,56.697743,8.219818,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:21:36,Class A,219765000,56.697740,8.219817,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:21:45,Class A,219765000,56.697737,8.219818,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:21:54,Class A,219765000,56.697737,8.219817,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:22:14,Class A,219765000,56.697742,8.219817,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:22:26,Class A,219765000,56.697740,8.219810,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:22:36,Class A,219765000,56.697740,8.219807,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:22:45,Class A,219765000,56.697735,8.219805,Engaged in fishing,0.0,0.0,,161,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:22:54,Class A,219765000,56.697737,8.219805,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
20/11/2019 00:23:14,Class A,219765000,56.697737,8.219818,Engaged in fishing,0.0,0.0,,162,Unknown,OWFH,RI 436 VILJA,Fishing,,8,35,GPS,5.5,THYBOROEN,01/01/2020 00:00:00,AIS,20,15,4,4
